"REF_DATE","GEO","DGUID","Investment income","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1989-04","Canada","2016A000011124","Portfolio investment, interest on bonds, balances","Dollars","81","millions","6","v112650","1.53","-3663","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, interest on money market instruments, balances","Dollars","81","millions","6","v112651","1.54","-603","","","","0"
"1989-04","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, balances","Dollars","81","millions","6","v112652","1.55","93","","","","0"
"1989-04","Canada","2016A000011124","Other investment income (interest), balances","Dollars","81","millions","6","v112653","1.56","-641","","","","0"
"1989-07","Canada","2016A000011124","Total investment income, receipts","Dollars","81","millions","6","v112599","1.1","3641","","","","0"
"1989-07","Canada","2016A000011124","Total interest, receipts","Dollars","81","millions","6","v112600","1.2","2372","","","","0"
"1989-07","Canada","2016A000011124","Total dividends, receipts","Dollars","81","millions","6","v112601","1.3","1110","","","","0"
"1989-07","Canada","2016A000011124","Total reinvested earnings, receipts","Dollars","81","millions","6","v112602","1.4","159","","","","0"
"1989-07","Canada","2016A000011124","Direct investment income, receipts","Dollars","81","millions","6","v112603","1.5","1064","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, interest, receipts","Dollars","81","millions","6","v112604","1.6","90","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, profits, receipts","Dollars","81","millions","6","v112611","1.7","974","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, dividends, receipts","Dollars","81","millions","6","v112605","1.8","815","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, reinvested earnings, receipts","Dollars","81","millions","6","v112606","1.9","159","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment income, receipts","Dollars","81","millions","6","v112607","1.10","414","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, interest on debt securities, receipts","Dollars","81","millions","6","v112608","1.11","119","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, interest, foreign bonds, receipts","Dollars","81","millions","6","v30426192","1.57","119","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, interest, foreign money market, receipts","Dollars","81","millions","6","v30426193","1.58","","..","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, receipts","Dollars","81","millions","6","v112609","1.12","295","","","","0"
"1989-07","Canada","2016A000011124","Other investment income (interest), receipts","Dollars","81","millions","6","v112610","1.13","2164","","","","0"
"1989-07","Canada","2016A000011124","Total investment income, payments","Dollars","81","millions","6","v112612","1.14","9986","","","","0"
"1989-07","Canada","2016A000011124","Total interest, payments","Dollars","81","millions","6","v112613","1.15","7645","","","","0"
"1989-07","Canada","2016A000011124","Interest payments, governments","Dollars","81","millions","6","v112614","1.16","2517","","","","0"
"1989-07","Canada","2016A000011124","Interest payments, federal government","Dollars","81","millions","6","v112615","1.17","1520","","","","0"
"1989-07","Canada","2016A000011124","Interest payments, provincial government","Dollars","81","millions","6","v112616","1.18","878","","","","0"
"1989-07","Canada","2016A000011124","Interest payments, municipal government","Dollars","81","millions","6","v112617","1.19","119","","","","0"
"1989-07","Canada","2016A000011124","Interest payments, government enterprises","Dollars","81","millions","6","v112618","1.20","863","","","","0"
"1989-07","Canada","2016A000011124","Interest payments, federal government enterprises","Dollars","81","millions","6","v112619","1.21","220","","","","0"
"1989-07","Canada","2016A000011124","Interest payments, provincial government enterprises","Dollars","81","millions","6","v112620","1.22","643","","","","0"
"1989-07","Canada","2016A000011124","Interest payments, corporations","Dollars","81","millions","6","v112621","1.23","4266","","","","0"
"1989-07","Canada","2016A000011124","Total dividends, payments","Dollars","81","millions","6","v112622","1.24","1088","","","","0"
"1989-07","Canada","2016A000011124","Total reinvested earnings, payments","Dollars","81","millions","6","v112623","1.25","1253","","","","0"
"1989-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","2368","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","229","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, profits, payments","Dollars","81","millions","6","v112642","1.28","2138","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, dividends, payments","Dollars","81","millions","6","v112626","1.29","885","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, reinvested earnings, payments","Dollars","81","millions","6","v112627","1.30","1253","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment income, payments","Dollars","81","millions","6","v112628","1.31","4597","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, interest on debt securities, payments","Dollars","81","millions","6","v112641","1.32","4395","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, Canadian bonds, interest, payments","Dollars","81","millions","6","v112629","1.33","3857","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, federal government, interest payments on bonds","Dollars","81","millions","6","v112631","1.35","1081","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, federal government enterprises, interest payments on bonds","Dollars","81","millions","6","v112632","1.36","212","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, provincial government, interest payments on bonds","Dollars","81","millions","6","v112634","1.38","826","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, provincial government enterprises, interest payments on bonds","Dollars","81","millions","6","v112635","1.39","631","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, municipal government, interest payments on bonds","Dollars","81","millions","6","v112636","1.40","115","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, corporations, interest payments on bonds","Dollars","81","millions","6","v112637","1.41","992","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, Canadian money market, interest, payments","Dollars","81","millions","6","v112638","1.42","539","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, payments","Dollars","81","millions","6","v112639","1.43","202","","","","0"
"1989-07","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","3021","","","","0"
"1989-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-6344","","","","0"
"1989-07","Canada","2016A000011124","Direct investment income, balances","Dollars","81","millions","6","v112644","1.46","-1304","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, interest, balances","Dollars","81","millions","6","v112645","1.47","-139","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, profits, balances","Dollars","81","millions","6","v112654","1.48","-1164","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, dividends, balances","Dollars","81","millions","6","v112646","1.49","-71","","","","0"
"1989-07","Canada","2016A000011124","Direct investment, reinvested earnings, balances","Dollars","81","millions","6","v112647","1.50","-1094","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment income, balances","Dollars","81","millions","6","v112648","1.51","-4184","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, interest on debt securities, balances","Dollars","81","millions","6","v112649","1.52","-4277","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, interest on bonds, balances","Dollars","81","millions","6","v112650","1.53","-3738","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, interest on money market instruments, balances","Dollars","81","millions","6","v112651","1.54","-539","","","","0"
"1989-07","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, balances","Dollars","81","millions","6","v112652","1.55","93","","","","0"
"1989-07","Canada","2016A000011124","Other investment income (interest), balances","Dollars","81","millions","6","v112653","1.56","-857","","","","0"
"1989-10","Canada","2016A000011124","Total investment income, receipts","Dollars","81","millions","6","v112599","1.1","4150","","","","0"
"1989-10","Canada","2016A000011124","Total interest, receipts","Dollars","81","millions","6","v112600","1.2","2522","","","","0"
"1989-10","Canada","2016A000011124","Total dividends, receipts","Dollars","81","millions","6","v112601","1.3","1344","","","","0"
"1989-10","Canada","2016A000011124","Total reinvested earnings, receipts","Dollars","81","millions","6","v112602","1.4","283","","","","0"
"1989-10","Canada","2016A000011124","Direct investment income, receipts","Dollars","81","millions","6","v112603","1.5","1399","","","","0"
"1989-10","Canada","2016A000011124","Direct investment, interest, receipts","Dollars","81","millions","6","v112604","1.6","90","","","","0"
"1989-10","Canada","2016A000011124","Direct investment, profits, receipts","Dollars","81","millions","6","v112611","1.7","1309","","","","0"
"1989-10","Canada","2016A000011124","Direct investment, dividends, receipts","Dollars","81","millions","6","v112605","1.8","1026","","","","0"
"1989-10","Canada","2016A000011124","Direct investment, reinvested earnings, receipts","Dollars","81","millions","6","v112606","1.9","283","","","","0"
